butterfly,host_species,host_family
Junonia_coenia,Castilleja lacera,Scrophulariaceae
Junonia_coenia,Cymbalaria muralis,Scrophulariaceae
Junonia_coenia,Agalinis homalantha,Scrophulariaceae
Junonia_coenia,Digitalis,Scrophulariaceae
Junonia_coenia,Castilleja purpurea,Scrophulariaceae
Junonia_coenia,Agalinis tenuifolia,Scrophulariaceae
Junonia_coenia,Antirrhinum,Scrophulariaceae
Junonia_coenia,Agalinis,Scrophulariaceae
Junonia_coenia,Castilleja exserta,Scrophulariaceae
Junonia_coenia,Agalinis fasciculata,Scrophulariaceae
Junonia_coenia,Agalinis maritima,Scrophulariaceae
Junonia_coenia,Buchnera americana,Scrophulariaceae
Junonia_evarete,Centaurea tweediei,Compositae
Junonia_evarete,Avicennia germinans,Avicenniaceae
Junonia_evarete,Agalinis strictifolia,Scrophulariaceae
Junonia_evarete,Agalinis,Scrophulariaceae
Junonia_evarete,Centaurea calcitrapa,Compositae
Junonia_evarete,Calceolaria tripartita,Scrophulariaceae
Junonia_evarete,Aloysia,Verbenaceae
Junonia_evarete,Centaurea scabiosa,Compositae
Junonia_evarete,Bouchea laetevirens,Verbenaceae
Junonia_evarete,Antirrhinum majus,Scrophulariaceae
Junonia_evarete,Agalinis purpurea,Scrophulariaceae
Junonia_evarete,Achyrocline satureioides,Compositae
Junonia_evarete,Antirrhinum,Scrophulariaceae
Junonia_evarete,Centaurea,Compositae
Junonia_evarete,Blechum pyramidatum,Acanthaceae
Junonia_evarete,Castilleja exserta,Scrophulariaceae
Junonia_evarete,Agalinis maritima,Scrophulariaceae
Junonia_evarete,Agalinis communis,Scrophulariaceae
Junonia_genoveva,Stemodia lanata,Scrophulariaceae
Junonia_genoveva,Avicennia germinans,Avicenniaceae
Junonia_genoveva,Barleria cristata,Acanthaceae
Junonia_genoveva,Phyla nodiflora,Verbenaceae
Junonia_genoveva,Stachytarpheta cayennensis,Verbenaceae
Junonia_genoveva,Lippia,Verbenaceae
Junonia_genoveva,Stemodia durantifolia ?,Scrophulariaceae
Junonia_genoveva,Stemodia durantifolia,Scrophulariaceae
Junonia_genoveva,Stachytarpheta jamaicensis,Verbenaceae
Junonia_genoveva,Blechum pyramidatum,Acanthaceae
Junonia_genoveva,Ruellia tuberosa,Acanthaceae
Junonia_genoveva,Asystasia,Acanthaceae
Junonia_hedonia,Ruellia,Acanthaceae
Junonia_hedonia,Blechum pyramidatum,Acanthaceae
Junonia_hedonia,Hygrophila salicifolia,Acanthaceae
Junonia_hedonia,Hemigraphis alternata,Acanthaceae
Junonia_hedonia,Ruellia chartacea,Acanthaceae
Junonia_hierta,Justicia,Acanthaceae
Junonia_hierta,Barleria stuhlmannii ?,Acanthaceae
Junonia_hierta,Barleria cristata,Acanthaceae
Junonia_hierta,Ruellia cordata,Acanthaceae
Junonia_hierta,Justicia densiflora,Acanthaceae
Junonia_hierta,Barleria,Acanthaceae
Junonia_hierta,Asystasia gangetica,Acanthaceae
Junonia_hierta,Eremomastax,Acanthaceae
Junonia_hierta,Hygrophila,Acanthaceae
Junonia_hierta,Chaetacanthus setiger,Acanthaceae
Junonia_hierta,Barleria pungens,Acanthaceae
Junonia_hierta,Ruellia,Acanthaceae
Junonia_hierta,Hygrophila costata,Acanthaceae
Junonia_hierta,Nelsonia canescens,Acanthaceae
Junonia_hierta,Asystasia,Acanthaceae
Junonia_iphita,Lepidagathis formosensis,Acanthaceae
Junonia_iphita,Strobilanthes,Acanthaceae
Junonia_iphita,Justicia procumbens,Acanthaceae
Junonia_iphita,Justicia sphaerosperma,Acanthaceae
Junonia_iphita,Justicia micrantha,Acanthaceae
Junonia_iphita,Strobilanthes callosus,Acanthaceae
Junonia_iphita,Hygrophila costata,Acanthaceae
Junonia_iphita,Strobilanthes formosanus,Acanthaceae
Junonia_lemonias,Dyschoriste repens,Acanthaceae
Junonia_lemonias,Nelsonia canescens,Acanthaceae
Junonia_lemonias,Ophiorrhiza japonica,Rubiaceae
Junonia_lemonias,Sida rhombifolia,Malvaceae
Junonia_lemonias,Barleria cristata,Acanthaceae
Junonia_lemonias,Phyla nodiflora,Verbenaceae
Junonia_lemonias,Hemigraphis schomburgkii,Acanthaceae
Junonia_lemonias,Hygrophila costata,Acanthaceae
Junonia_lemonias,Barleria prionitis,Acanthaceae
Junonia_lemonias,Eranthemum pulchellum,Acanthaceae
Junonia_lemonias,Strobilanthes,Acanthaceae
Junonia_lemonias,Alternanthera sessilis,Amaranthaceae
Junonia_lemonias,Hygrophila lancea,Acanthaceae
Junonia_lemonias,Lepidagathis incurva,Acanthaceae
Junonia_lemonias,Ixora,Rubiaceae
Junonia_lemonias,Blechum pyramidatum,Acanthaceae
Junonia_lemonias,Corchorus,Tiliaceae
Junonia_lemonias,,Acanthaceae
Junonia_lemonias,Ruellia tuberosa,Acanthaceae
Junonia_lemonias,Lepidagathis formosensis,Acanthaceae
Junonia_natalica,Justicia,Acanthaceae
Junonia_natalica,Dyschoriste ovata,Acanthaceae
Junonia_natalica,Phaulopsis,Acanthaceae
Junonia_natalica,Barleria,Acanthaceae
Junonia_natalica,Hygrophila gracillima,Acanthaceae
Junonia_natalica,Asystasia,Acanthaceae
Junonia_natalica,Asystasia gangetica,Acanthaceae
Junonia_natalica,Phaulopsis imbricata,Acanthaceae
Junonia_natalica,Plectranthus esculentus,Labiatae
Junonia_natalica,Ruellia spathulata,Acanthaceae
Junonia_natalica,Ruellia,Acanthaceae
Junonia_natalica,Plectranthus,Labiatae
Junonia_natalica,Eremomastax,Acanthaceae
Junonia_natalica,Hygrophila,Acanthaceae
Junonia_oenone,Justicia,Acanthaceae
Junonia_oenone,Hypoestes aristata,Acanthaceae
Junonia_oenone,Justicia densiflora,Acanthaceae
Junonia_oenone,Ruellia togoensis,Acanthaceae
Junonia_oenone,Barleria,Acanthaceae
Junonia_oenone,Asystasia gangetica,Acanthaceae
Junonia_oenone,Adhatoda densiflora,Acanthaceae
Junonia_oenone,Ruellia,Acanthaceae
Junonia_oenone,Asystasia,Acanthaceae
Junonia_oenone,Barleria stuhlmannii,Acanthaceae
Junonia_oenone,Eremomastax,Acanthaceae
Junonia_oenone,Hypoestes,Acanthaceae
Junonia_orithya,Justicia,Acanthaceae
Junonia_orithya,Englerastrum,Labiatae
Junonia_orithya,Antirrhinum majus,Scrophulariaceae
Junonia_orithya,Asystasia scandens,Acanthaceae
Junonia_orithya,Annona,Annonaceae
Junonia_orithya,Englerastrum scandens,Labiatae
Junonia_orithya,Annona senegalensis,Annonaceae
Junonia_orithya,Acanthus,Acanthaceae
Junonia_orithya,Barleria,Acanthaceae
Junonia_orithya,Hygrophila salicifolia,Acanthaceae
Junonia_orithya,Buchnera linearis,Scrophulariaceae
Junonia_orithya,Asystasia gangetica,Acanthaceae
Junonia_orithya,Hygrophila,Acanthaceae
Junonia_orithya,Angelonia,Scrophulariaceae
Junonia_orithya,Antirrhinum,Scrophulariaceae
Junonia_orithya,Hygrophila senegalensis,Acanthaceae
Junonia_orithya,Ipomoea batatas,Convolvulaceae
Junonia_orithya,Angelonia salicariifolia,Scrophulariaceae
Junonia_orithya,Asystasia,Acanthaceae
Junonia_orithya,Buchnera,Scrophulariaceae
Junonia_orithya,Ipomoea,Convolvulaceae
Junonia_sophia,Justicia,Acanthaceae
Junonia_sophia,Hypoestes aristata,Acanthaceae
Junonia_sophia,Eremomastax speciosa,Acanthaceae
Junonia_sophia,Barleria,Acanthaceae
Junonia_sophia,Brillantaisia,Acanthaceae
Junonia_sophia,Oryza sativa,Gramineae
Junonia_sophia,Ruellia,Acanthaceae
Junonia_sophia,Hypoestes,Acanthaceae
Junonia_sophia,Eremomastax,Acanthaceae
Junonia_sophia,Asystasia,Acanthaceae
Junonia_terea,Justicia,Acanthaceae
Junonia_terea,Hygrophila,Acanthaceae
Junonia_terea,Phaulopsis,Acanthaceae
Junonia_terea,Barleria,Acanthaceae
Junonia_terea,Asystasia gangetica,Acanthaceae
Junonia_terea,Phaulopsis imbricata,Acanthaceae
Junonia_terea,Ruellia spathulata,Acanthaceae
Junonia_terea,Ruellia,Acanthaceae
Junonia_terea,Eremomastax,Acanthaceae
Junonia_terea,Asystasia,Acanthaceae
Junonia_villida,Antirrhinum majus,Scrophulariaceae
Junonia_villida,Epaltes australis,Compositae
Junonia_villida,Evolvulus alsinoides,Convolvulaceae
Junonia_villida,Plantago major,Plantaginaceae
Junonia_villida,Ipomoea batatas,Convolvulaceae
Junonia_villida,Scaevola aemula,Goodeniaceae
Junonia_villida,Ruellia,Acanthaceae
Junonia_villida,Centaurium spicatum,Gentianaceae
Junonia_villida,Verbena,Verbenaceae
Junonia_villida,Goodenia,Goodeniaceae
Junonia_villida,Centaurium australe,Gentianaceae
Junonia_villida,Daphne,Thymelaeaceae
Junonia_villida,Antirrhinum,Scrophulariaceae
Junonia_villida,Scaevola sericea,Goodeniaceae
Junonia_villida,Arctotheca calendula,Compositae
Junonia_villida,Portulaca oleracea,Portulacaceae
Junonia_villida,Stachytarpheta jamaicensis,Verbenaceae
Junonia_villida,Ipomoea,Convolvulaceae
Junonia_villida,Scaevola taccada,Goodeniaceae
Junonia_villida,Verbena bonariensis,Verbenaceae
Junonia_villida,Plantago lanceolata,Plantaginaceae
Junonia_villida,Russelia equisetiformis,Scrophulariaceae
Junonia_villida,Plantago,Plantaginaceae
Junonia_westermanni,Justicia,Acanthaceae
Junonia_westermanni,Hypoestes aristata,Acanthaceae
Junonia_westermanni,Hypoestes,Acanthaceae
Junonia_westermanni,Barleria,Acanthaceae
Junonia_westermanni,Eremomastax,Acanthaceae
Junonia_westermanni,Asystasia schimperi,Acanthaceae
Junonia_westermanni,Ruellia,Acanthaceae
Junonia_westermanni,Asystasia,Acanthaceae
Junonia_westermanni,Pupalia lappacea,Amaranthaceae
Junonia_westermanni,Pupalia,Amaranthaceae
Kallima_inachus,Strobilanthes capitatus,Acanthaceae
Kallima_inachus,Lepidagathis formosensis,Acanthaceae
Kallima_inachus,Girardinia diversifolia,Urticaceae
Kallima_inachus,Strobilanthes glandulifera,Acanthaceae
Kallima_inachus,Hygrophila salicifolia,Acanthaceae
Kallima_inachus,Strobilanthes,Acanthaceae
Kallima_inachus,Prunus persica,Rosaceae
Kallima_inachus,Polygonum orientale,Polygonaceae
Kallima_inachus,Strobilanthes tashiroi,Acanthaceae
Kallima_inachus,Strobilanthes pentastemonoides,Acanthaceae
Kallima_inachus,Strobilanthes flaccidifolius,Acanthaceae
Kallima_limborgii,Justicia,Acanthaceae
Kallima_limborgii,Pseuderanthemum malabaricum,Acanthaceae
Kallima_limborgii,Justicia gendarussa,Acanthaceae
Kallima_limborgii,Strobilanthes collinus,Acanthaceae
Kallima_limborgii,Strobilanthes pedunculosus,Acanthaceae
Kallima_limborgii,Strobilanthes,Acanthaceae
Kallima_limborgii,Justicia sphaerosperma,Acanthaceae
Kallima_limborgii,Pseuderanthemum,Acanthaceae
Kallima_limborgii,Strobilanthes callosus,Acanthaceae
Kallima_limborgii,Ruellia,Acanthaceae
Kallima_limborgii,Blechum pyramidatum,Acanthaceae
Kallima_paralekta,Pseuderanthemum malabaricum,Acanthaceae
Kallima_paralekta,Strobilanthes callosus,Acanthaceae
Kaniska_canace,,Dioscoreaceae
Kaniska_canace,Lilium triginum,Liliaceae
Kaniska_canace,Smilax bracteata,Smilacaceae
Kaniska_canace,Smilax riparia,Smilacaceae
Kaniska_canace,Smilax perfoliata,Smilacaceae
Kaniska_canace,Streptopus,Convallariaceae
Kaniska_canace,Smilax sebeana,Smilacaceae
Kaniska_canace,Dioscorea,Dioscoreaceae
Kaniska_canace,Lilium,Liliaceae
Kaniska_canace,Smilax china,Smilacaceae
Kaniska_canace,Heterosmilax japonica,Smilacaceae
Kaniska_canace,Streptopus amplexifolius,Convallariaceae
Kaniska_canace,Smilax,Smilacaceae
Kaniska_canace,Tricyrtis,Convallariaceae
Kaniska_canace,Smilax sieboldii,Smilacaceae
Kaniska_canace,Smilax lanceifolia,Smilacaceae
Kaniska_canace,Smilax aspericaulis,Smilacaceae
Kricogonia_lyside,Guaiacum angustifolium,Zygophyllaceae
Kricogonia_lyside,Guaiacum officinale,Zygophyllaceae
Lachnoptera_anticlia,Rawsonia,Flacourtiaceae
Lachnoptera_anticlia,Scottellia chevalieri,Flacourtiaceae
Lachnoptera_anticlia,Rawsonia lucida,Flacourtiaceae
Lachnoptera_anticlia,Vismia,Guttiferae
Lachnoptera_anticlia,Rawsonia usambarensis,Flacourtiaceae
Lachnoptera_anticlia,Scottellia,Flacourtiaceae
Lachnoptera_anticlia,Vismia orientalis,Guttiferae
Lampides_boeticus,,Fabaceae
Lampides_boeticus,Canavalia,Fabaceae
Lampides_boeticus,Crotalaria glauca,Fabaceae
Lampides_boeticus,Canavalia ensiformis,Fabaceae
Lampides_boeticus,Cajanus,Fabaceae
Lampides_boeticus,Crotalaria capensis,Fabaceae
Lampides_boeticus,Crotalaria pallida,Fabaceae
Lampides_boeticus,Colutea,Fabaceae
Lampides_boeticus,Crotalaria cephalotes,Fabaceae
Lampides_boeticus,Butea monosperma,Fabaceae
Lampides_boeticus,Crotalaria juncea,Fabaceae
Lampides_boeticus,Crotalaria,Fabaceae
Lampides_boeticus,Cajanus cajan,Fabaceae
Lampides_boeticus,Canavalia lineata,Fabaceae
Lampides_boeticus,Colutea arborescens,Fabaceae
Lampides_boeticus,Crotalaria cleomifolia,Fabaceae
Lampides_boeticus,Crotalaria micans,Fabaceae
Lampides_boeticus,Crotalaria incana,Fabaceae
Lamproptera_curius,Illigera cordata,Hernandiaceae
Lamproptera_curius,Illigera celebica,Hernandiaceae
Lamproptera_meges,Illigera burmanica,Hernandiaceae
Lamproptera_meges,Illigera luzonensis,Hernandiaceae
Lamproptera_meges,Illigera cordata,Hernandiaceae
Lasiommata_maera,Lolium arundinaceum,Gramineae
Lasiommata_maera,Poa annua,Gramineae
Lasiommata_maera,Hordeum murinum,Gramineae
Lasiommata_maera,Glyceria fluitans,Gramineae
Lasiommata_maera,Lolium pratense,Gramineae
Lasiommata_maera,Festuca,Gramineae
Lasiommata_maera,Lolium,Gramineae
Lasiommata_maera,Hordelymus europaeus,Gramineae
Lasiommata_maera,Festuca ovina,Gramineae
Lasiommata_megera,,Gramineae
Lasiommata_megera,Holcus,Gramineae
Lasiommata_megera,Hordeum,Gramineae
Lasiommata_megera,Bromus hordeaceus,Gramineae
Lasiommata_megera,Poa annua,Gramineae
Lasiommata_megera,Dactylis,Gramineae
Lasiommata_megera,Brachypodium,Gramineae
Lasiommata_megera,Bromus,Gramineae
Lasiommata_megera,Agrostis,Gramineae
Lasiommata_megera,Aegilops geniculata,Gramineae
Lasiommata_megera,Festuca,Gramineae
Lasiommata_megera,Dactylis glomerata,Gramineae
Lasiommata_megera,Lolium,Gramineae
Lasiommata_megera,Bromus erectus,Gramineae
Lasiommata_megera,Deschampsia,Gramineae
Lasiommata_megera,Poa,Gramineae
Lasiommata_megera,Stipa pennata,Gramineae
Lasiommata_petropolitana,,Gramineae
Lasiommata_petropolitana,Calamagrostis purpurea,Gramineae
Lasiommata_petropolitana,Phalaris arundinacea,Gramineae
Lasiommata_petropolitana,Festuca,Gramineae
Lasiommata_petropolitana,Dactylis glomerata,Gramineae
Lasiommata_petropolitana,Elymus caninus,Gramineae
Lasippa_tiga,Cratoxylum,Guttiferae
Lepidochrysops_dukei,,Scrophulariaceae
Lepidochrysops_dukei,Selago,Scrophulariaceae
Leptidea_morsei,Vicia cracca,Fabaceae
Leptidea_sinapis,,Fabaceae
Leptidea_sinapis,Lathyrus linifolius,Fabaceae
Leptidea_sinapis,Lotus corniculatus,Fabaceae
Leptidea_sinapis,Lathyrus pratensis,Fabaceae
Leptidea_sinapis,Vicia cracca,Fabaceae
Leptophobia_aripa,Tropaeolum,Tropaeolaceae
Leptophobia_aripa,Brassica oleracea,Cruciferae
Leptophobia_aripa,Tropaeolum majus,Tropaeolaceae
Leptosia_alcesta,Ritchiea,Capparaceae
Leptosia_alcesta,Capparis,Capparaceae
Leptosia_nina,Cleome gynandra,Capparaceae
Leptosia_nina,Cleome viscosa,Capparaceae
Leptosia_nina,Crateva religiosa,Capparaceae
Leptosia_nina,Capparis lanceolaris,Capparaceae
Leptosia_nina,Capparis obovata,Capparaceae
Leptosia_nina,Cleome rutidosperma,Capparaceae
Leptosia_nina,Capparis spinosa,Capparaceae
Leptosia_nina,Capparis zeylanica,Capparaceae
Leptosia_nina,Capparis sikkimensis,Capparaceae
Leptosia_nina,Capparis heydeana,Capparaceae
Leptosia_nina,Crateva adansonii,Capparaceae
Leptosia_nina,Capparis tomentosa,Capparaceae
Leptosia_nina,Rhamnus parvifolia,Rhamnaceae
Leptosia_nina,Capparis formosana,Capparaceae
Leptosia_nina,Capparis,Capparaceae
Leptotes_marina,Amorpha californica,Fabaceae
Leptotes_marina,Lathyrus,Fabaceae
Leptotes_marina,Wisteria,Fabaceae
Leptotes_marina,Plumbago,Plumbaginaceae
Leptotes_marina,Lathyrus odoratus,Fabaceae
Leptotes_marina,Dalea purpurea,Fabaceae
Leptotes_marina,Galactia,Fabaceae
Leptotes_marina,Phaseolus,Fabaceae
Leptotes_marina,Medicago sativa,Fabaceae
Leptotes_marina,Lysiloma watsonii,Fabaceae
Leptotes_marina,Lablab purpureus,Fabaceae
Leptotes_marina,Acacia greggii,Fabaceae
Leptotes_marina,Wisteria sinensis,Fabaceae
Leptotes_marina,Lathyrus larvatus,Fabaceae
Leptotes_marina,Medicago,Fabaceae
Leptotes_marina,Lotus dendroideus,Fabaceae
Leptotes_marina,Astragalus,Fabaceae
Leptotes_marina,Lotus scoparius,Fabaceae
Leptotes_marina,Glycyrrhiza lepidota,Fabaceae
Leptotes_marina,Prosopis glandulosa,Fabaceae
Leptotes_pirithous,,Fabaceae
Leptotes_pirithous,Mundulea,Fabaceae
Leptotes_pirithous,Plumbago,Plumbaginaceae
Leptotes_pirithous,Pisum sativum,Fabaceae
Leptotes_pirithous,Burkea,Fabaceae
Leptotes_pirithous,Cajanus cajan,Fabaceae
Leptotes_pirithous,Cajanus,Fabaceae
Leptotes_pirithous,Indigofera,Fabaceae
Leptotes_pirithous,Medicago sativa,Fabaceae
Leptotes_pirithous,Crotalaria,Fabaceae
Leptotes_pirithous,Phaseolus,Fabaceae
Leptotes_pirithous,Glycine max,Fabaceae
Leptotes_pirithous,Medicago,Fabaceae
Leptotes_pirithous,Quercus ilex,Fagaceae
Leptotes_pirithous,Plumbago capensis,Plumbaginaceae
Leptotes_pirithous,Sesbania,Fabaceae
Leptotes_pirithous,Quercus suber,Fagaceae
Leptotes_pirithous,Melilotus,Fabaceae
Leptotes_pirithous,Pisum,Fabaceae
Leptotes_trigemmatus,,Fabaceae
Leptotes_trigemmatus,Prosopis tamarugo,Fabaceae
Lethe_chandica,Dendrocalamus giganteus,Gramineae
Lethe_chandica,Dendrocalamus asper,Gramineae
Lethe_chandica,Miscanthus sinensis,Gramineae
Lethe_chandica,Sinarundinaria niitakayamensis,Gramineae
Lethe_confusa,Capillipedium parviflorum,Gramineae
Lethe_confusa,Miscanthus sinensis,Gramineae
Lethe_confusa,Capillipedium assimile,Gramineae
Lethe_confusa,Bambusa,Gramineae
Lethe_confusa,Miscanthus floridulus,Gramineae
Lethe_confusa,Microstegium ciliatum,Gramineae
Lethe_diana,Arundinaria,Gramineae
Lethe_diana,Phyllostachys bambusoides,Gramineae
Lethe_diana,Sasa borealis,Gramineae
Lethe_diana,Phyllostachys nigra,Gramineae
Lethe_diana,Sasa kurilensis,Gramineae
Lethe_diana,Arundinaria simonii,Gramineae
Lethe_europa,,Gramineae
Lethe_europa,Bambusa multiplex,Gramineae
Lethe_europa,Bambusa oldhamii,Gramineae
Lethe_europa,Arundinaria linearis,Gramineae
Lethe_europa,Phyllostachys makinoi,Gramineae
Lethe_europa,Microstegium ciliatum,Gramineae
Lethe_europa,Bambusa,Gramineae
Lethe_europa,Dinochloa andamanica,Gramineae
Lethe_europa,Bambusa tuldoides,Gramineae
Lethe_europa,Bambusa vulgaris ?,Gramineae
Lethe_europa,Bambusa oldhami,Gramineae
Lethe_minerva,Bambusa,Gramineae
Libythea_celtis,Celtis boninensis,Ulmaceae
Libythea_celtis,Celtis formosana,Ulmaceae
Libythea_celtis,Celtis australis,Ulmaceae
Libythea_celtis,Celtis,Ulmaceae
Libythea_celtis,Celtis sinensis,Ulmaceae
Libytheana_bachmanii,Celtis occidentalis,Ulmaceae
Libytheana_bachmanii,Celtis pallida,Ulmaceae
Libytheana_bachmanii,Symphoricarpos,Caprifoliaceae
Libytheana_bachmanii,Celtis,Ulmaceae
Libytheana_bachmanii,Celtis laevigata,Ulmaceae
Libytheana_bachmanii,Symphoricarpos occidentalis,Caprifoliaceae
Libytheana_carinenta,Celtis occidentalis,Ulmaceae
Libytheana_carinenta,Celtis pallida,Ulmaceae
Libytheana_carinenta,Celtis iguanaea,Ulmaceae
Libytheana_carinenta,Celtis laevigata,Ulmaceae
Libytheana_carinenta,Celtis pubescens,Ulmaceae
Libytheana_carinenta,Symphoricarpos occidentalis,Caprifoliaceae
Libytheana_carinenta,Celtis tenuifolia,Ulmaceae
Limenitis_amphyssa,Lonicera maackii,Caprifoliaceae
Limenitis_amphyssa,Rhamnus,Rhamnaceae
Limenitis_camilla,Lonicera maackii,Caprifoliaceae
Limenitis_camilla,Lonicera gibbiflora,Caprifoliaceae
Limenitis_camilla,Lonicera tatarica,Caprifoliaceae
Limenitis_camilla,Lonicera xylosteum,Caprifoliaceae
Limenitis_doerriesi,Lonicera praeflorens,Caprifoliaceae
Limenitis_helmanni,Lonicera caerulea,Caprifoliaceae
Limenitis_helmanni,Lonicera maackii,Caprifoliaceae
Limenitis_helmanni,Lonicera tatarica,Caprifoliaceae
Limenitis_moltrechti,Lonicera gibbiflora,Caprifoliaceae
Limenitis_moltrechti,Lonicera praeflorens,Caprifoliaceae
Limenitis_moltrechti,Lonicera chrysantha,Caprifoliaceae
Limenitis_populi,Populus koreana,Salicaceae
Limenitis_populi,,Polyphagous
Limenitis_populi,Populus maximowiczii,Salicaceae
Limenitis_populi,Populus,Salicaceae
Limenitis_populi,Populus sieboldii,Salicaceae
Limenitis_populi,Populus davidiana,Salicaceae
Limenitis_populi,Populus nigra,Salicaceae
Limenitis_populi,Populus amurensis,Salicaceae
Limenitis_populi,Populus tremula,Salicaceae
Limenitis_populi,Populus balsamifera,Salicaceae
Limenitis_populi,Duschekia fruticosa,Betulaceae
Limenitis_populi,Populus alba,Salicaceae
Limenitis_sulpitia,Lonicera macrantha,Caprifoliaceae
Limenitis_sulpitia,Lonicera longifolia,Caprifoliaceae
Limenitis_sulpitia,Lonicera japonica,Caprifoliaceae
Limenitis_sulpitia,Lonicera confusa,Caprifoliaceae
Limenitis_sulpitia,Lonicera longiflora,Caprifoliaceae
Liphyra_brassolis,,Insecta
Liphyra_brassolis,Formicidae (Z),Insecta
Lopinga_achine,,Gramineae
Lopinga_achine,Triticum monococcum,Gramineae
Lopinga_achine,Poa annua,Gramineae
Lopinga_achine,Poa,Gramineae
Lopinga_achine,Carex,Cyperaceae
Lopinga_achine,Brachypodium silvaticum,Gramineae
Lopinga_achine,Elymus caninus,Gramineae
Lopinga_achine,Poa pratensis,Gramineae
Lopinga_achine,Lolium perenne,Gramineae
Lopinga_achine,Brachypodium pinnatum,Gramineae
Lopinga_achine,Lolium temulentum,Gramineae
Lopinga_achine,Triticum,Gramineae
Lucia_limbaria,,Oxalidaceae
Luehdorfia_chinensis,Asarum forbesii,Aristolochiaceae
Luehdorfia_chinensis,Asarum sieboldii,Aristolochiaceae
Luehdorfia_japonica,Asarum takaoi,Aristolochiaceae
Luehdorfia_japonica,Asarum caulescens,Aristolochiaceae
Luehdorfia_japonica,Asarum tamaense,Aristolochiaceae
Luehdorfia_japonica,Asarum kurosawae,Aristolochiaceae
Luehdorfia_japonica,Asarum asperum,Aristolochiaceae
Luehdorfia_japonica,Asarum curvistigma,Aristolochiaceae
Luehdorfia_japonica,Asarum blumei,Aristolochiaceae
Luehdorfia_japonica,Asarum yoshikawae,Aristolochiaceae
Luehdorfia_japonica,Asarum fauriei,Aristolochiaceae
Luehdorfia_japonica,Asarum albivenium,Aristolochiaceae
Luehdorfia_japonica,Asarum kooyanum,Aristolochiaceae
Luehdorfia_japonica,Asarum megacalyx,Aristolochiaceae
Luehdorfia_japonica,Asarum sieboldii,Aristolochiaceae
Luehdorfia_japonica,Asarum nipponicum,Aristolochiaceae
Luehdorfia_japonica,Asarum hexalobum,Aristolochiaceae
Luehdorfia_longicaudata,Asarum,Aristolochiaceae
Luehdorfia_longicaudata,Saruma henryi,Aristolochiaceae
Luehdorfia_puziloi,Asarum fauriei,Aristolochiaceae
Luehdorfia_puziloi,Asarum sieboldii,Aristolochiaceae
Luehdorfia_puziloi,Asarum heterotropoides,Aristolochiaceae
